ts_wib,target_ts_60m,target_ghi_60m,ghi_now,hour,month,solar_elev_deg,solar_segment,target_ghi_bin,has_clp,has_synop,clp_qc_status,synop_qc_status,persistence,direct_all_features,direct_no_cloud_features,direct_rad_met_features,direct_regularized_all,direct_deeper_all,direct_smooth_all,direct_top20,direct_top40,direct_top60,ensemble_direct_mean,ensemble_best2_mean,best_model_prediction,best_model_error,persistence_error
2025-05-10 09:00:00,2025-05-10 10:00:00,84.5,541.15,9,5,40.23908051434687,high,0-100,True,True,ok,ok,541.15,595.3626329368536,538.7376701708002,553.2195808100746,624.4768098228695,630.0407104648926,610.3992457789316,597.8779549456257,607.0443537005555,607.8054804329392,596.1071598959493,616.1411451279043,624.4768098228695,539.9768098228695,456.65
2025-09-27 09:30:00,2025-09-27 10:30:00,174.51000000000005,261.85999999999996,9,9,53.1504606344648,high,100-300,True,True,ok,ok,261.85999999999996,744.0083824643433,779.5992590865732,774.7453769313846,713.1419821795605,730.2397394798372,760.1258650105634,697.5145454693331,700.1003786883006,692.9486158897855,732.4915716888535,703.045299034673,713.1419821795605,538.6319821795605,87.34999999999991
2025-09-27 09:10:00,2025-09-27 10:10:00,234.48000000000002,469.05,9,9,48.165850620884115,high,100-300,True,True,ok,ok,469.05,774.0408973658162,797.9279177035559,816.3556889528857,770.1288259164997,768.7303580023621,844.0918006509087,763.1108504299063,760.9022402441466,750.5248379063814,782.8681574636071,760.3268319114406,770.1288259164997,535.6488259164997,234.57
2025-02-05 11:50:00,2025-02-05 12:50:00,324.51000000000005,504.32,11,2,75.64230589237977,high,300-600,True,True,ok,ok,504.32,875.5677867615186,923.3942861606316,948.0614106747425,859.6715453652412,872.2891685000914,810.6469001050558,852.3307461783041,848.2189783022301,860.0373912063496,872.2464681393517,859.8544682857954,859.6715453652412,535.1615453652412,179.80999999999995
2025-10-14 12:40:00,2025-10-14 13:40:00,98.46000000000001,559.87,12,10,77.42815808831179,high,0-100,True,True,ok,ok,559.87,602.6246294017444,711.7150391890045,696.0339140467947,633.222633196703,624.63951601368,660.8327526337324,630.9025645268717,632.6908251079827,654.1327631068758,649.6438485803767,643.6776981517894,633.222633196703,534.762633196703,461.40999999999997
2025-03-05 10:20:00,2025-03-05 11:20:00,1150.0,146.33,10,3,60.41718216269404,high,900+,True,True,ok,ok,146.33,626.1441932689239,532.9498673039644,602.238858851019,617.3120467385222,626.7192544774528,492.2229458359158,574.9259770117802,610.7371943462986,609.1947649713665,588.0494558672492,613.2534058549443,617.3120467385222,-532.6879532614778,-1003.67
2025-06-28 10:50:00,2025-06-28 11:50:00,156.88,399.65,10,6,56.655031898754885,high,100-300,True,True,ok,ok,399.65,697.3487816359502,675.4133825760163,683.1764245727304,688.6888454918865,705.0145107414972,767.3636529852452,709.0653819497545,712.4817752410444,700.7129204346076,704.362852847637,694.7008829632471,688.6888454918865,531.8088454918865,242.76999999999998
2025-06-28 10:40:00,2025-06-28 11:40:00,211.54000000000002,551.6700000000001,10,6,55.189282965913534,high,100-300,True,True,ok,ok,551.6700000000001,730.1895902014677,711.6532248862565,738.4693175717575,743.0311567748571,710.383922873601,820.9820474512691,760.7896315820027,787.1293337868974,749.7834527025387,750.2679642034053,746.4073047386979,743.0311567748571,531.491156774857,340.13000000000005
2025-03-15 10:30:00,2025-03-15 11:30:00,314.28000000000003,1042.9,10,3,63.52855234059907,high,300-600,True,True,ok,ok,1042.9,845.8282313076434,859.8094279474067,854.2695894265821,845.7588342080293,814.8026667513718,858.1558877263329,824.7052842568713,841.7518931769584,850.2540443258971,843.926206569677,848.0064392669632,845.7588342080293,531.4788342080292,728.6200000000001
2025-01-10 09:50:00,2025-01-10 10:50:00,954.7,326.94,9,1,50.87229947410644,high,900+,True,True,ok,ok,326.94,426.9496879552356,479.8004424327775,461.3101970117254,423.2858077519634,456.67252310959555,407.46086008712143,434.89009338460033,427.59661389932916,442.67450066566136,440.07119181088996,432.98015420881234,423.2858077519634,-531.4141922480367,-627.76
2025-02-24 13:50:00,2025-02-24 14:50:00,833.3799999999999,1115.5,13,2,66.88626696959095,high,600-900,True,True,ok,ok,1115.5,270.0965439848044,390.42068971590925,371.92059844543184,302.2407385317374,283.91438811203545,347.4354162129247,276.1331405139548,288.3206243477183,283.5883023764796,312.67449358233284,292.91452045410847,302.2407385317374,-531.1392614682625,282.1200000000001
2025-06-17 12:30:00,2025-06-17 13:30:00,885.96,162.5,12,6,62.171369160988135,high,600-900,True,True,ok,ok,162.5,366.2892526315659,414.3169260099717,379.7024458864028,357.224325109844,353.1663545957957,364.6218402707932,320.0093531499871,360.34720304134225,399.6266442618793,368.36714943973135,378.42548468586165,357.224325109844,-528.735674890156,-723.46
2025-01-18 11:00:00,2025-01-18 12:00:00,968.79,324.89,11,1,65.00164717414516,high,900+,True,True,ok,ok,324.89,427.2912563995319,533.9862360642692,519.6700826882532,440.10220082667223,390.6514875744462,396.615766493331,407.4265113001632,422.0542859791671,448.1085030740058,442.8784811555378,444.105351950339,440.10220082667223,-528.6877991733277,-643.9
2025-03-02 12:30:00,2025-03-02 13:30:00,831.2299999999999,1061.9,12,3,85.41785119326269,high,600-900,True,True,ok,ok,1061.9,239.8956860250864,736.9090643916879,688.1818800422717,304.7848998180164,211.7157518439304,378.3193323202193,390.99096325226583,326.17381499984145,275.80000351143815,394.7523773560842,290.2924516647273,304.7848998180164,-526.4451001819834,230.6700000000002
2025-11-26 10:40:00,2025-11-26 11:40:00,1069.0,1067.29,10,11,65.31673344111245,high,900+,True,True,ok,ok,1067.29,619.9735596617953,743.2809476912081,696.5713456392687,542.6287116011907,565.8941347868897,706.0042916933327,651.1018290678351,606.2240302012714,580.8222085327488,634.72233987506,561.7254600669698,542.6287116011907,-526.3712883988093,-1.7100000000000364
2025-12-07 09:20:00,2025-12-07 10:20:00,994.8100000000001,335.47999999999996,9,12,47.516393519991055,high,900+,True,True,ok,ok,335.47999999999996,478.18756785422283,681.8820579368147,680.4830043864166,469.52288785714194,475.40886324664643,574.9129614284547,481.9250683960448,488.0069464180021,473.40976362383134,533.7487912386196,471.46632574048664,469.52288785714194,-525.2871121428582,-659.3300000000002
2025-04-02 14:00:00,2025-04-02 15:00:00,778.95,1046.9,14,4,61.30146988192335,high,600-900,True,True,ok,ok,1046.9,250.94339628126957,306.67017866644954,288.6927801018443,255.71577818744902,234.98580117542264,288.4545803485202,267.7969121195504,253.15456291561418,254.15783419020735,266.7302026651475,254.9368061888282,255.71577818744902,-523.234221812551,267.95000000000005
2025-09-10 12:50:00,2025-09-10 13:50:00,1012.0,263.9,12,9,75.23362481863384,high,900+,True,True,ok,ok,263.9,421.88746201137656,485.37846571203613,525.0925452181787,490.32031021603433,414.3552683139145,458.19267419278873,395.8583272365013,449.60538297774116,461.4423866973429,455.79253584176826,475.8813484566886,490.32031021603433,-521.6796897839656,-748.1
2025-08-17 12:20:00,2025-08-17 13:20:00,44.501000000000005,150.97,12,8,72.30158656053963,high,0-100,True,True,ok,ok,150.97,564.826872583167,527.9225010552832,505.3093379674688,566.010673641106,608.7443701618778,471.78345613549686,524.4183546868809,544.0596928959801,576.4628252445784,543.2820093746487,571.2367494428422,566.010673641106,521.509673641106,106.469
2025-09-23 10:10:00,2025-09-23 11:10:00,310.16999999999996,836.5,10,9,62.54588344906002,high,300-600,True,True,ok,ok,836.5,838.9066529409382,721.1191887688057,717.5083901951781,830.892952044486,828.7468115536606,854.0266009987342,829.8744884732145,826.7324866364704,807.6226704040678,806.1589157795061,819.2578112242769,830.892952044486,520.7229520444861,526.33
2025-04-16 10:20:00,2025-04-16 11:20:00,156.76,547.1,10,4,60.20949043370479,high,100-300,True,True,ok,ok,547.1,645.1888889461642,815.0801581873219,837.9662679862389,676.428636524563,677.9150908637837,632.7346469156746,672.7949511044466,690.8764378616768,669.687872797891,702.0747723541956,673.058254661227,676.428636524563,519.668636524563,390.34000000000003
2025-12-07 12:20:00,2025-12-07 13:20:00,1124.0,626.9200000000001,12,12,70.57424192207664,high,900+,True,True,ok,ok,626.9200000000001,578.1193211459425,831.4261082521689,794.5594591423284,604.5905015795933,613.9602857885898,668.2331921490023,561.4571707877717,574.7001695227154,552.8739272792743,642.2133484052652,578.7322144294337,604.5905015795933,-519.4094984204067,-497.0799999999999
2025-03-01 11:20:00,2025-03-01 12:20:00,338.6,796.5200000000001,11,3,74.74999266074954,high,300-600,True,True,ok,ok,796.5200000000001,868.4770185106015,790.2367830456221,774.2711346704291,856.8539853110391,847.8645948408218,854.2282047989484,837.9915927913298,849.7541491396628,856.2325338089574,837.3233329908237,856.5432595599982,856.8539853110391,518.2539853110391,457.9200000000001
2025-10-17 10:30:00,2025-10-17 11:30:00,348.96,546.02,10,10,69.14695541969922,high,300-600,True,True,ok,ok,546.02,866.3115574168108,857.6581678126884,869.2905026965293,866.0866736220165,874.138112620052,870.78923363966,868.3592257164856,857.8237528194672,865.4335628735029,866.2100876908013,865.7601182477597,866.0866736220165,517.1266736220166,197.06
2025-08-15 12:40:00,2025-08-15 13:40:00,948.8,905.5,12,8,70.47235308815645,high,900+,True,True,ok,ok,905.5,396.1986779142299,629.3287183753504,632.6961019849496,431.98782872081154,421.36012549866143,532.1874346350413,332.56783950046224,398.6713669913941,408.30613668274736,464.8115811448499,420.14698270177945,431.98782872081154,-516.8121712791884,-43.299999999999955
2025-04-02 10:20:00,2025-04-02 11:20:00,1270.7,387.3,10,4,61.16954465508111,high,900+,True,True,ok,ok,387.3,751.9689681631834,759.1144475227143,769.2523728728165,753.9648531026494,733.9409479638477,792.3975660825686,755.9524868772289,760.8790428311335,732.5714064033057,756.6713435354942,743.2681297529775,753.9648531026494,-516.7351468973507,-883.4000000000001
2025-04-30 10:20:00,2025-04-30 11:20:00,204.60999999999999,328.37,10,4,58.473829645016224,high,100-300,True,True,ok,ok,328.37,754.2153698042533,729.097482546471,739.9774458187077,720.6731536267905,731.0524536249118,751.9757148250761,726.0564511553821,733.211139374467,710.7474697710426,733.0007422830113,715.7103116989165,720.6731536267905,516.0631536267905,123.76000000000002
2025-02-18 11:50:00,2025-02-18 12:50:00,1040.81,421.83000000000004,11,2,78.97039762134649,high,900+,True,True,ok,ok,421.83000000000004,544.6019701383673,812.1483201384365,863.4283092191856,524.783881273336,564.9355469414381,560.0811212569587,380.09615361994463,475.7036101787374,527.4950748142893,583.6971097311881,526.1394780438127,524.783881273336,-516.026118726664,-618.9799999999999
2025-07-31 14:20:00,2025-07-31 15:20:00,707.93,98.61,14,7,51.53844842448605,high,600-900,True,True,ok,ok,98.61,177.26855058460976,160.07262282997104,180.95404523973377,192.9985520122122,176.98372758691042,136.77508904478418,211.27582287881282,227.88466842830428,186.69510633512414,183.43424277116253,189.84682917366817,192.9985520122122,-514.9314479877878,-609.3199999999999
2025-03-05 14:30:00,2025-03-05 15:30:00,817.6800000000001,878.9,14,3,57.13504430986801,high,600-900,True,True,ok,ok,878.9,317.77033748460127,298.4333496845668,347.756792444798,303.1968697328512,300.07852671353623,321.98543745334007,341.4535725436902,295.31287081156916,290.66415143510505,312.96132314489535,296.93051058397816,303.1968697328512,-514.4831302671489,61.219999999999914
2025-10-17 12:20:00,2025-10-17 13:20:00,270.07,742.45,12,10,81.2516508539524,high,100-300,True,True,ok,ok,742.45,781.6235935007635,817.3317571298214,817.8140990642054,784.5394005197282,766.4374436271098,851.9491662199644,787.2494247913309,788.6455377001586,788.8331213233969,798.2692826529421,786.6862609215625,784.5394005197282,514.4694005197282,472.38000000000005
2025-10-03 11:00:00,2025-10-03 12:00:00,1357.7,518.9100000000001,11,10,76.24284939340214,high,900+,True,True,ok,ok,518.9100000000001,851.9958992154109,930.6607275290871,937.5249669368064,843.4819768439542,834.0982846307189,825.9095341316674,850.1259425435708,834.6464042111863,841.930528942756,861.152696109462,842.7062528933551,843.4819768439542,-514.2180231560459,-838.79
2025-04-23 12:30:00,2025-04-23 13:30:00,284.40999999999997,691.2899999999998,12,4,72.66252879822986,high,100-300,True,True,ok,ok,691.2899999999998,815.6672213486369,830.9961858583368,837.6924365091867,797.0803833987638,790.506309567409,820.6725173456149,774.33193875508,795.9411585212027,813.5181692466338,808.4895911723183,805.2992763226988,797.0803833987638,512.6703833987639,406.8799999999999
2025-03-05 09:20:00,2025-03-05 10:20:00,146.33,477.9200000000001,9,3,45.51846081319638,high,100-300,True,True,ok,ok,477.9200000000001,652.0801745352271,649.5693545413052,635.2429363044726,658.8641676420397,632.3887429512256,616.0797516647757,654.3437868847111,640.6911017644676,663.0490003084988,644.7010018440805,660.9565839752693,658.8641676420397,512.5341676420396,331.59000000000003
2025-10-26 09:10:00,2025-10-26 10:10:00,207.79000000000002,461.28000000000003,9,10,49.5469387125615,high,100-300,True,True,ok,ok,461.28000000000003,708.1922539410789,778.0311926118765,773.3004567556669,719.0195403673131,702.4063632010613,826.9992686709281,741.223060894044,717.6334830873982,707.593928295459,741.5999497583139,713.306734331386,719.0195403673131,511.22954036731306,253.49
2025-10-24 09:20:00,2025-10-24 10:20:00,139.566,829.6200000000001,9,10,52.02113820661052,high,100-300,True,True,ok,ok,829.6200000000001,678.324329364976,735.8081488007901,719.9395701573609,649.8642568335931,676.8850844374508,720.8798981882469,650.1569205515567,685.8075206348947,670.0628196650156,687.525394292654,659.9635382493043,649.8642568335931,510.2982568335931,690.0540000000001
2025-04-27 09:50:00,2025-04-27 10:50:00,293.43,815.77,9,4,52.499135110839674,high,100-300,True,True,ok,ok,815.77,793.49875581514,686.8889807517586,697.0286870769247,802.8726696341771,801.8972222672863,824.8481563444756,816.194790675038,781.9523992891646,799.6263203551156,778.3119980232311,801.2494949946463,802.8726696341771,509.4426696341771,522.3399999999999
2025-03-02 12:20:00,2025-03-02 13:20:00,924.1,1040.9,12,3,86.29444957682075,high,900+,True,True,ok,ok,1040.9,368.5342068529132,719.8910320617377,714.9640845541396,414.72826438277275,320.2740298948851,450.41164769749776,488.45463370857254,464.31462394206784,414.9465730204188,484.05767734611175,414.83741870159577,414.72826438277275,-509.3717356172273,116.80000000000007
2025-03-19 12:50:00,2025-03-19 13:50:00,315.34,717.28,12,3,80.67816516530458,high,300-600,True,True,ok,ok,717.28,830.8651726408057,879.5940672928099,887.5225158655545,824.5769348661804,832.9726042784924,899.4761653760185,852.5880409583015,813.9047503874135,843.8790421291624,851.7088104216377,834.2279884976714,824.5769348661804,509.23693486618043,401.94
2025-09-07 09:50:00,2025-09-07 10:50:00,306.24,796.75,9,9,54.87168966572019,high,300-600,True,True,ok,ok,796.75,833.808601750503,700.8881545371652,695.0036850988571,815.4268831254126,829.9558079354622,817.1464056476115,821.1394955777633,812.8287122101136,810.5617269719343,792.973274761647,812.9943050486734,815.4268831254126,509.1868831254126,490.51
2025-07-06 11:40:00,2025-07-06 12:40:00,1062.5,909.97,11,7,62.30964027404809,high,900+,True,True,ok,ok,909.97,565.7633284132609,715.5538952994874,688.0846206302532,553.6713014592942,501.55386522808084,524.5300966369941,500.03736784488865,538.771884358984,577.0961708162637,573.8958367430564,565.3837361377789,553.6713014592942,-508.8286985407058,-152.52999999999997
2025-05-07 12:20:00,2025-05-07 13:20:00,177.2,892.5,12,5,69.08472178988738,high,100-300,True,True,ok,ok,892.5,698.4767065788357,659.9756035835481,658.5152354004824,684.5447655497748,690.6815276528399,691.9859732174665,673.157309139787,660.9549044284444,673.8200946849074,676.9013466928984,679.182430117341,684.5447655497748,507.34476554977476,715.3
2025-11-22 10:50:00,2025-11-22 11:50:00,1288.1,863.3299999999999,10,11,67.79857719347137,high,900+,True,True,ok,ok,863.3299999999999,772.9470647798041,820.7534094931002,784.7193279518162,780.967828611859,762.8857688701111,829.9000399754226,816.2862331719974,798.4258346640436,801.847099541301,796.5258452288283,791.40746407658,780.967828611859,-507.13217138814093,-424.77
2025-09-12 10:50:00,2025-09-12 11:50:00,371.64,764.78,10,9,69.99242587253804,high,300-600,True,True,ok,ok,764.78,898.4965086207745,934.3703383126832,935.8312272271074,877.0742578995014,905.991262845559,930.1245862463567,866.3298505464672,891.1141684120427,904.4563320295242,904.8653924600019,890.7652949645128,877.0742578995014,505.4342578995014,393.14
2025-10-09 10:20:00,2025-10-09 11:20:00,964.1,250.76,10,10,66.65953950211431,high,900+,True,True,ok,ok,250.76,458.6451676811989,627.0169065453305,623.643696322551,458.94824534982683,458.90514210962397,556.02456191997,437.13484251617786,495.8710237751687,487.89257497650493,511.56468457737253,473.4204101631659,458.94824534982683,-505.1517546501732,-713.34
2025-06-23 10:50:00,2025-06-23 11:50:00,859.0200000000001,116.33,10,6,56.71174792186612,high,600-900,True,True,ok,ok,116.33,311.06982748422126,347.1777711043348,379.03483848391585,354.45038925355726,342.3369398129718,374.7108617669902,395.9177713770248,393.3785876519944,388.4395542089503,365.1685045715511,371.44497173125376,354.45038925355726,-504.56961074644283,-742.69
2025-09-27 09:20:00,2025-09-27 10:20:00,307.55,616.55,9,9,50.658472398997525,high,300-600,True,True,ok,ok,616.55,828.801924168494,835.8890696008817,859.3156627422404,812.0336582773924,809.7260680855311,883.1164337267697,798.2975227785261,800.9010865841708,804.5391060279666,825.8467257768859,808.2863821526795,812.0336582773924,504.4836582773924,308.99999999999994
2025-02-05 12:00:00,2025-02-05 13:00:00,342.58,539.26,12,2,76.73360458168187,high,300-600,True,True,ok,ok,539.26,858.9446853704943,916.7224592253237,935.1369415392365,844.9899438325715,857.1942715146766,800.8735900503366,824.82477912776,844.0384552257024,832.802085646577,857.2808012814088,838.8960147395742,844.9899438325715,502.4099438325715,196.68
2025-09-25 12:40:00,2025-09-25 13:40:00,261.59,930.43,12,9,78.96188330362536,high,100-300,True,True,ok,ok,930.43,775.684999495506,733.4281027177125,701.4005217505546,763.2714119012068,774.0247391366031,798.1386899613149,734.9400448281124,731.1267001994185,769.5131002830464,753.5031455859416,766.3922560921266,763.2714119012068,501.6814119012068,668.8399999999999
2025-08-19 10:30:00,2025-08-19 11:30:00,301.24000000000007,890.6,10,8,59.89294586902315,high,300-600,True,True,ok,ok,890.6,818.9152777999386,668.769295717891,676.2786164792485,802.6546857700378,819.3400703115083,842.6539957550292,817.0185960318039,784.6874763120995,804.5838914596695,781.6557672930253,803.6192886148536,802.6546857700378,501.4146857700377,589.3599999999999
2025-02-24 14:00:00,2025-02-24 15:00:00,712.4800000000001,1117.7,14,2,64.47940547973883,high,600-900,True,True,ok,ok,1117.7,209.17594708452802,301.7520589762512,314.9204657045217,212.1078139009431,188.35940256044992,269.20962481205305,181.8498723268154,216.4428520749594,183.68967664571034,230.83419045402582,197.8987452733267,212.1078139009431,-500.372186099057,405.2199999999999
2025-12-25 09:40:00,2025-12-25 10:40:00,179.26,429.16,9,12,49.734575842980874,high,100-300,False,True,,ok,429.16,696.6341197575168,758.2685465072943,795.3566787146808,679.4344698715491,689.6735930177457,795.662760503561,724.3119517567974,711.6703328444219,694.6654179421065,727.2975412128527,687.0499439068278,679.4344698715491,500.17446987154915,249.90000000000003
2025-08-17 12:30:00,2025-08-17 13:30:00,142.859,357.1,12,8,71.814626970158,high,100-300,True,True,ok,ok,357.1,635.2697449926092,693.1850274590877,664.3288533319326,642.4460030856036,681.8219258296889,680.0577809325013,659.4475610834255,618.3145800154083,651.9252211511546,658.532966431268,647.1856121183791,642.4460030856036,499.58700308560356,214.241
2025-09-11 09:40:00,2025-09-11 10:40:00,148.23999999999998,393.27,9,9,53.19296128281724,high,100-300,False,True,,ok,393.27,629.8904873153451,716.8109489778869,686.8499681530883,646.6639709333095,630.5808086968565,732.5562745395537,687.1538990862277,658.6215511860299,653.8028384768187,671.4367497072351,650.2334047050641,646.6639709333095,498.42397093330953,245.03
2025-07-06 12:30:00,2025-07-06 13:30:00,103.335,1019.0,12,7,62.929734241421045,high,100-300,True,True,ok,ok,1019.0,595.7835479085018,503.2569220154767,540.8976812023666,601.6098723668564,592.4019534548544,660.2759212633922,598.3187304671937,624.9164380274436,650.9270324011665,596.4875665674724,626.2684523840114,601.6098723668564,498.2748723668564,915.665
2025-06-18 10:20:00,2025-06-18 11:20:00,231.72999999999996,564.12,10,6,52.283023207368785,high,100-300,True,True,ok,ok,564.12,721.9002751803918,787.1508206684547,787.9391206074424,729.5053038819777,743.6924409363969,773.0447302437918,735.1286158101535,734.7702336806828,706.4994450103165,746.6256651132899,718.0023744461471,729.5053038819777,497.7753038819778,332.39000000000004
2025-03-11 10:10:00,2025-03-11 11:10:00,373.7800000000001,805.32,10,3,58.32989520560808,high,300-600,True,True,ok,ok,805.32,860.4756999048672,799.2059691105751,785.1918365322522,871.4500180316932,875.0557774331055,857.4024999888759,881.7378795893088,881.3840548314088,862.942781384009,852.7607240895663,867.196399707851,871.4500180316932,497.6700180316931,431.53999999999996
2025-07-20 10:20:00,2025-07-20 11:20:00,177.69,807.1299999999999,10,7,52.970946201412616,high,100-300,True,True,ok,ok,807.1299999999999,685.0262908692275,652.5506096551654,661.1612943238445,675.1155837509344,694.8528143786259,709.914578712958,643.6945632608875,645.0565186177732,671.7611626622488,671.0148240257406,673.4383732065917,675.1155837509344,497.42558375093444,629.4399999999998
2025-03-10 13:50:00,2025-03-10 14:50:00,70.55600000000001,989.7,13,3,66.85631975899915,high,0-100,True,True,ok,ok,989.7,543.4220395950683,514.8222582569219,470.1673734569433,566.6242052860737,536.9229963680249,520.3683017891898,518.0082310871938,566.4565093410791,535.9740491746155,530.30732937279,551.2991272303445,566.6242052860737,496.06820528607363,919.144
2025-10-14 12:30:00,2025-10-14 13:30:00,211.28000000000003,1023.2,12,10,79.75495456910906,high,100-300,True,True,ok,ok,1023.2,710.4605506681817,727.5100070814307,700.21202739571,706.6933363146425,685.1592204913213,764.3552869925164,657.7558817529169,685.3845045399563,682.408036342437,702.2154279532348,694.5506863285398,706.6933363146425,495.41333631464244,811.9200000000001
2025-09-12 11:20:00,2025-09-12 12:20:00,414.87,622.4300000000001,11,9,76.43224809452889,high,300-600,True,True,ok,ok,622.4300000000001,900.7364681334535,935.7324728365849,956.5481266348578,910.0764626768386,904.5054452175343,930.3452170506832,892.6730669848687,914.1432994216729,909.5682797521076,917.1476487454001,909.8223712144732,910.0764626768386,495.20646267683856,207.56000000000006
2025-03-09 12:00:00,2025-03-09 13:00:00,262.32000000000005,685.9,12,3,85.54424081691104,high,100-300,True,True,ok,ok,685.9,819.0595008763952,875.466864374266,877.7691143156254,756.8414342729754,794.1221201219143,720.3845919655167,740.4427580376156,735.4447751465724,737.2073348393004,784.0820548833535,747.0243845561379,756.8414342729754,494.5214342729754,423.5799999999999
2025-10-06 09:30:00,2025-10-06 10:30:00,314.84000000000003,561.66,9,10,54.03902019319967,high,300-600,True,True,ok,ok,561.66,841.3878071907133,839.0926386937822,838.6834474304018,806.9926718409035,816.8049589112321,870.3489075538666,805.2066074912091,808.9985653991782,810.0989162469878,826.4016134175861,808.5457940439456,806.9926718409035,492.1526718409035,246.81999999999994
2025-07-25 12:30:00,2025-07-25 13:30:00,273.79,586.0500000000001,12,7,65.92101622482447,high,100-300,True,True,ok,ok,586.0500000000001,752.8762188322136,785.8838322213386,791.7711161389492,765.7648959580597,769.7239096720368,813.9592274047424,786.0650843668983,777.1138844717877,750.1254490413625,777.0315131230432,757.9451724997111,765.7648959580597,491.9748959580597,312.26000000000005
2025-09-18 13:10:00,2025-09-18 14:10:00,154.0,984.6,13,9,71.6049163300893,high,100-300,True,True,ok,ok,984.6,657.4227292007394,600.7314556435299,617.3831688302968,645.0497225136,650.94052602637,640.9886406673957,628.6115052820267,647.9294883860648,655.5927810081325,638.2944463953507,650.3212517608663,645.0497225136,491.04972251360005,830.6
2025-10-11 13:00:00,2025-10-11 14:00:00,128.89000000000001,998.1,13,10,73.02610449881097,high,100-300,True,True,ok,ok,998.1,588.2871971977257,511.52019490712945,523.383793933895,618.6709315419542,583.6254525258574,577.3293025689567,568.155136003497,633.9652462233432,633.1364801854115,582.00819278753,625.903705863683,618.6709315419542,489.78093154195426,869.21
2025-09-24 12:40:00,2025-09-24 13:40:00,871.8500000000001,1066.6,12,9,78.92270100146958,high,600-900,True,True,ok,ok,1066.6,438.36342929953304,496.6312481911613,523.4343825071052,382.3686741075751,353.23842074377495,517.1357737653994,403.1004893268074,418.1800593478576,372.1016740007549,433.83935014332985,377.235174054165,382.3686741075751,-489.48132589242505,194.74999999999977
2025-06-23 10:40:00,2025-06-23 11:40:00,898.9,148.84,10,6,55.26299985341607,high,600-900,True,True,ok,ok,148.84,359.15834725549223,471.4135111657407,482.92556509600166,409.59476812782907,402.0804510953645,430.4459100900195,417.37086423206733,434.83656410181885,432.2956564020633,426.6801819518219,420.9452122649462,409.59476812782907,-489.3052318721709,-750.06
2025-06-13 10:30:00,2025-06-13 11:30:00,244.82999999999998,745.8199999999999,10,6,54.25499456351345,high,100-300,True,True,ok,ok,745.8199999999999,724.3396633482926,653.3882767931188,681.0810047369781,734.1061058154103,726.9760728516162,724.5281255745971,729.0837112966184,699.8342419326488,742.2857007227565,712.8469892302263,738.1959032690834,734.1061058154103,489.2761058154103,500.98999999999995
2025-09-20 11:00:00,2025-09-20 12:00:00,408.09000000000003,605.36,11,9,74.16120723261308,high,300-600,True,True,ok,ok,605.36,893.1968388828656,925.2868587770123,943.2422505999411,897.1510986363922,879.9338843145608,882.4923967058213,925.5217228355735,878.1083211755728,919.2140012336066,904.905263684594,908.1825499349994,897.1510986363922,489.0610986363922,197.26999999999998
2025-11-23 12:10:00,2025-11-23 13:10:00,1066.9,264.27,12,11,73.13372862359537,high,900+,True,True,ok,ok,264.27,617.4284466355638,410.8676846430284,502.21630486250984,578.2675155072445,574.3992117499513,634.6230835577682,607.1194730064445,603.1117005430966,613.5595356958348,571.2881062446046,595.9135256015397,578.2675155072445,-488.63248449275557,-802.6300000000001
2025-06-04 12:40:00,2025-06-04 13:40:00,206.4,825.4,12,6,62.35397341192802,high,100-300,True,True,ok,ok,825.4,683.4335141576931,558.7470117073065,565.8284135875579,694.9436897808312,696.8171731646188,694.7970863698597,679.0766439966078,664.941827885003,685.3751283623789,658.2178321124286,690.1594090716051,694.9436897808312,488.5436897808312,619.0
2025-08-17 10:50:00,2025-08-17 11:50:00,330.31000000000006,827.96,10,8,63.363824801741984,high,300-600,True,True,ok,ok,827.96,810.2178531482481,740.0978207386261,760.7942554716915,817.0620323708259,779.4003695472743,843.1935119185582,777.9044200733136,800.158547145008,797.490774645519,791.8132872287849,807.2764035081725,817.0620323708259,486.7520323708259,497.65
2025-09-07 10:00:00,2025-09-07 11:00:00,338.15,824.4,10,9,57.25169236223333,high,300-600,True,True,ok,ok,824.4,832.9028949446274,709.2532356607708,704.9216614589004,823.047247888008,838.3033804450349,826.6873317528226,820.7112552507817,811.6198253154944,809.6947225643394,797.4601728089755,816.3709852261736,823.047247888008,484.897247888008,486.25
2025-10-03 10:50:00,2025-10-03 11:50:00,1308.8,499.0200000000001,10,10,73.7479808286265,high,900+,True,True,ok,ok,499.0200000000001,827.2405885164303,913.6952471104512,917.7040364942716,823.9473317263257,800.7437430926694,829.8964409555799,815.9349121814914,834.1459549263051,812.198531402805,841.7229762673701,818.0729315645654,823.9473317263257,-484.8526682736742,-809.7799999999999
2025-11-08 12:10:00,2025-11-08 13:10:00,320.64,717.7299999999999,12,11,76.56994883950736,high,300-600,True,True,ok,ok,717.7299999999999,814.1924494134117,868.9455147029978,869.9200453739203,805.023497382459,819.1419091388068,881.2174489434317,823.002831723674,814.2967921193548,820.7837417968215,835.1693589549864,812.9036195896402,805.023497382459,484.38349738245904,397.0899999999999
